explanations,datasets,attributed_fns,methods,reversed,Value
occlusion,npi,logit,baseline,original,[ 6.89254  20.890556]
occlusion,npi,logit,contrastive,original,[0.37052917 0.25919342]
occlusion,npi,logit,contrastive,reversed,[-0.37052917 -0.25919342]
occlusion,npi,logit,baseline,original,[23.714638 65.0287   14.671188]
occlusion,npi,logit,contrastive,original,[0.07528687 2.0668755  1.2908173 ]
occlusion,npi,logit,contrastive,reversed,[-0.07528687 -2.0668755  -1.2908173 ]
occlusion,npi,logit,baseline,original,[ 7.4856186 34.42212   31.803001 ]
occlusion,npi,logit,contrastive,original,[2.0407639 2.3492126 3.585968 ]
occlusion,npi,logit,contrastive,reversed,[-2.0407639 -2.3492126 -3.585968 ]
occlusion,npi,logit,baseline,original,[ 4.4767838 11.940765   9.762405 ]
occlusion,npi,logit,contrastive,original,[2.1976166 4.1510468 0.6805649]
occlusion,npi,logit,contrastive,reversed,[-2.1976166 -4.1510468 -0.6805649]
occlusion,npi,logit,baseline,original,[ 4.7394104 25.621635  41.129066 ]
occlusion,npi,logit,contrastive,original,[0.33843994 0.13285828 0.5831375 ]
occlusion,npi,logit,contrastive,reversed,[-0.33843994 -0.13285828 -0.5831375 ]
occlusion,npi,logit,baseline,original,[ 6.19178  15.113129]
occlusion,npi,logit,contrastive,original,[0.5778656 1.4819641]
occlusion,npi,logit,contrastive,reversed,[-0.5778656 -1.4819641]
occlusion,npi,logit,baseline,original,[13.856628   22.067848    0.13602448]
occlusion,npi,logit,contrastive,original,[0.47083282 2.789009   0.40129852]
occlusion,npi,logit,contrastive,reversed,[-0.47083282 -2.789009   -0.40129852]
occlusion,npi,logit,baseline,original,[ 8.321594   2.5593185 16.946365 ]
occlusion,npi,logit,contrastive,original,[0.7885208 3.7226715 2.6467438]
occlusion,npi,logit,contrastive,reversed,[-0.7885208 -3.7226715 -2.6467438]
occlusion,npi,logit,baseline,original,[ 1.0576706  23.937988    0.31278992]
occlusion,npi,logit,contrastive,original,[0.39849854 2.2260742  2.5619507 ]
occlusion,npi,logit,contrastive,reversed,[-0.39849854 -2.2260742  -2.5619507 ]
occlusion,npi,logit,baseline,original,[11.787926 28.372276 15.433998]
occlusion,npi,logit,contrastive,original,[0.6315155 3.8239822 0.4605255]
occlusion,npi,logit,contrastive,reversed,[-0.6315155 -3.8239822 -0.4605255]
occlusion,npi,logit,baseline,original,[2.7090378 9.469933  9.238152  8.931747 ]
occlusion,npi,logit,contrastive,original,[1.2427979 2.0790176 1.3003387 1.9091568]
occlusion,npi,logit,contrastive,reversed,[-1.2427979 -2.0790176 -1.3003387 -1.9091568]
occlusion,npi,logit,baseline,original,[ 1.2064819 21.767876  19.02687  ]
occlusion,npi,logit,contrastive,original,[2.483696  2.1039658 3.3262177]
occlusion,npi,logit,contrastive,reversed,[-2.483696  -2.1039658 -3.3262177]
occlusion,npi,logit,baseline,original,[17.814919    0.47031403 25.209282   40.48745    20.891846  ]
occlusion,npi,logit,contrastive,original,[1.6255798  0.77053833 1.5540771  1.0944366  2.4095764 ]
occlusion,npi,logit,contrastive,reversed,[-1.6255798  -0.77053833 -1.5540771  -1.0944366  -2.4095764 ]
occlusion,npi,logit,baseline,original,[ 0.6295395 33.215828  11.9856415]
occlusion,npi,logit,contrastive,original,[1.3887405 3.3266068 3.1051178]
occlusion,npi,logit,contrastive,reversed,[-1.3887405 -3.3266068 -3.1051178]
occlusion,npi,logit,baseline,original,[ 5.519821 12.852592 25.546463 17.002785]
occlusion,npi,logit,contrastive,original,[0.9854126  0.31111145 0.85731506 1.20578   ]
occlusion,npi,logit,contrastive,reversed,[-0.9854126  -0.31111145 -0.85731506 -1.20578   ]
occlusion,npi,logit,baseline,original,[ 8.096161 29.304947 13.355774]
occlusion,npi,logit,contrastive,original,[1.1197586 1.9637299 1.0057449]
occlusion,npi,logit,contrastive,reversed,[-1.1197586 -1.9637299 -1.0057449]
occlusion,npi,logit,baseline,original,[ 0.60731506 22.996696  ]
occlusion,npi,logit,contrastive,original,[1.5480652  0.14309692]
occlusion,npi,logit,contrastive,reversed,[-1.5480652  -0.14309692]
occlusion,npi,logit,baseline,original,[ 5.94326  12.615326 25.702484 15.495743]
occlusion,npi,logit,contrastive,original,[1.4088516  0.07384491 0.70129395 0.3012619 ]
occlusion,npi,logit,contrastive,reversed,[-1.4088516  -0.07384491 -0.70129395 -0.3012619 ]
occlusion,npi,logit,baseline,original,[ 4.412163  5.960449 23.327171]
occlusion,npi,logit,contrastive,original,[0.13933563 3.2215347  2.611908  ]
occlusion,npi,logit,contrastive,reversed,[-0.13933563 -3.2215347  -2.611908  ]
occlusion,npi,logit,baseline,original,[12.163116 39.444138 15.046257]
occlusion,npi,logit,contrastive,original,[0.07278442 1.4611359  0.5719452 ]
occlusion,npi,logit,contrastive,reversed,[-0.07278442 -1.4611359  -0.5719452 ]
occlusion,npi,logit,baseline,original,[ 0.503952 28.065765]
occlusion,npi,logit,contrastive,original,[0.5219803  0.62989044]
occlusion,npi,logit,contrastive,reversed,[-0.5219803  -0.62989044]
occlusion,npi,logit,baseline,original,[10.784843  5.769844]
occlusion,npi,logit,contrastive,original,[0.30714417 1.899231  ]
occlusion,npi,logit,contrastive,reversed,[-0.30714417 -1.899231  ]
occlusion,npi,logit,baseline,original,[ 3.4241562 34.56418  ]
occlusion,npi,logit,contrastive,original,[0.02914429 0.26351166]
occlusion,npi,logit,contrastive,reversed,[-0.02914429 -0.26351166]
occlusion,npi,logit,baseline,original,[19.230438 13.988457 48.69301  23.788414]
occlusion,npi,logit,contrastive,original,[1.5495377 1.0705032 1.6339798 2.0932236]
occlusion,npi,logit,contrastive,reversed,[-1.5495377 -1.0705032 -1.6339798 -2.0932236]
occlusion,npi,logit,baseline,original,[ 4.185463 26.26931  32.057343 17.65937 ]
occlusion,npi,logit,contrastive,original,[1.6846161 2.5146713 1.3967819 2.45858  ]
occlusion,npi,logit,contrastive,reversed,[-1.6846161 -2.5146713 -1.3967819 -2.45858  ]
occlusion,npi,logit,baseline,original,[ 4.7136993 16.847664  20.54464  ]
occlusion,npi,logit,contrastive,original,[2.1421814  0.66889954 0.5005188 ]
occlusion,npi,logit,contrastive,reversed,[-2.1421814  -0.66889954 -0.5005188 ]
occlusion,npi,logit,baseline,original,[10.448349 30.175552]
occlusion,npi,logit,contrastive,original,[0.37269592 0.54790497]
occlusion,npi,logit,contrastive,reversed,[-0.37269592 -0.54790497]
occlusion,npi,logit,baseline,original,[15.1452675 39.176285 ]
occlusion,npi,logit,contrastive,original,[0.7910576 0.5603256]
occlusion,npi,logit,contrastive,reversed,[-0.7910576 -0.5603256]
occlusion,npi,logit,baseline,original,[15.965561 26.173744  4.671257]
occlusion,npi,logit,contrastive,original,[0.8165283  2.4129639  0.24584961]
occlusion,npi,logit,contrastive,reversed,[-0.8165283  -2.4129639  -0.24584961]
occlusion,npi,logit,baseline,original,[17.463013  2.775795 18.375854]
occlusion,npi,logit,contrastive,original,[1.3771439 1.195221  3.7248611]
occlusion,npi,logit,contrastive,reversed,[-1.3771439 -1.195221  -3.7248611]
occlusion,npi,logit,baseline,original,[10.574844 68.372406 25.17276   5.578438]
occlusion,npi,logit,contrastive,original,[0.54276276 1.314146   1.7550659  1.8872833 ]
occlusion,npi,logit,contrastive,reversed,[-0.54276276 -1.314146   -1.7550659  -1.8872833 ]
occlusion,npi,logit,baseline,original,[ 2.8720474  6.0270386 27.163582 ]
occlusion,npi,logit,contrastive,original,[0.5759659  1.923172   0.48656464]
occlusion,npi,logit,contrastive,reversed,[-0.5759659  -1.923172   -0.48656464]
occlusion,npi,logit,baseline,original,[ 6.991684 29.669693 13.9058  ]
occlusion,npi,logit,contrastive,original,[0.7884979 2.6209412 1.586937 ]
occlusion,npi,logit,contrastive,reversed,[-0.7884979 -2.6209412 -1.586937 ]
occlusion,npi,logit,baseline,original,[ 2.1866608 26.448273   3.4717865]
occlusion,npi,logit,contrastive,original,[1.0540314 2.2854462 0.8338852]
occlusion,npi,logit,contrastive,reversed,[-1.0540314 -2.2854462 -0.8338852]
occlusion,npi,logit,baseline,original,[14.607887 36.584236  3.205307]
occlusion,npi,logit,contrastive,original,[0.44107056 3.7541962  0.01010895]
occlusion,npi,logit,contrastive,reversed,[-0.44107056 -3.7541962  -0.01010895]
occlusion,npi,logit,baseline,original,[ 6.9145203 27.18148   35.84552   35.197624  22.960953 ]
occlusion,npi,logit,contrastive,original,[0.71699524 0.35460663 0.47644806 0.43378448 1.3526688 ]
occlusion,npi,logit,contrastive,reversed,[-0.71699524 -0.35460663 -0.47644806 -0.43378448 -1.3526688 ]
occlusion,npi,logit,baseline,original,[ 2.4969711 16.424614  16.286575  10.650032 ]
occlusion,npi,logit,contrastive,original,[1.4523468 1.2391663 3.3978348 1.1695633]
occlusion,npi,logit,contrastive,reversed,[-1.4523468 -1.2391663 -3.3978348 -1.1695633]
occlusion,npi,logit,baseline,original,[10.56398  30.625595  9.191063]
occlusion,npi,logit,contrastive,original,[0.41010284 2.8213959  0.62726593]
occlusion,npi,logit,contrastive,reversed,[-0.41010284 -2.8213959  -0.62726593]
occlusion,npi,logit,baseline,original,[ 2.0405273 35.02231  ]
occlusion,npi,logit,contrastive,original,[0.5217972  0.28385925]
occlusion,npi,logit,contrastive,reversed,[-0.5217972  -0.28385925]
occlusion,npi,logit,baseline,original,[ 3.7438812 24.755348  41.06768  ]
occlusion,npi,logit,contrastive,original,[0.65708923 0.9991455  0.5217514 ]
occlusion,npi,logit,contrastive,reversed,[-0.65708923 -0.9991455  -0.5217514 ]
occlusion,npi,logit,baseline,original,[ 9.393539 35.072136 60.79406  39.80967 ]
occlusion,npi,logit,contrastive,original,[0.45677185 0.900177   0.3095932  0.4355011 ]
occlusion,npi,logit,contrastive,reversed,[-0.45677185 -0.900177   -0.3095932  -0.4355011 ]
occlusion,npi,logit,baseline,original,[11.113922  15.6510315  6.670578 ]
occlusion,npi,logit,contrastive,original,[1.9019547 1.5235367 1.8288345]
occlusion,npi,logit,contrastive,reversed,[-1.9019547 -1.5235367 -1.8288345]
occlusion,npi,logit,baseline,original,[ 2.1462097 13.972183  27.790977  11.510849 ]
occlusion,npi,logit,contrastive,original,[0.5778351  0.27428436 0.7117386  1.1152649 ]
occlusion,npi,logit,contrastive,reversed,[-0.5778351  -0.27428436 -0.7117386  -1.1152649 ]
occlusion,npi,logit,baseline,original,[ 7.8001785 18.93087    0.512146 ]
occlusion,npi,logit,contrastive,original,[0.22896576 0.31130219 1.8316116 ]
occlusion,npi,logit,contrastive,reversed,[-0.22896576 -0.31130219 -1.8316116 ]
occlusion,npi,logit,baseline,original,[13.525223 22.061142 60.528954 25.887787]
occlusion,npi,logit,contrastive,original,[1.1573639  0.44317627 0.04401398 2.8388367 ]
occlusion,npi,logit,contrastive,reversed,[-1.1573639  -0.44317627 -0.04401398 -2.8388367 ]
occlusion,npi,logit,baseline,original,[ 1.5730591 11.531151 ]
occlusion,npi,logit,contrastive,original,[1.3033829  0.32409668]
occlusion,npi,logit,contrastive,reversed,[-1.3033829  -0.32409668]
occlusion,npi,logit,baseline,original,[ 5.394081 36.19718  18.55172 ]
occlusion,npi,logit,contrastive,original,[0.51904297 2.3114395  1.9207001 ]
occlusion,npi,logit,contrastive,reversed,[-0.51904297 -2.3114395  -1.9207001 ]
occlusion,npi,logit,baseline,original,[ 7.401062  9.944893 16.620865]
occlusion,npi,logit,contrastive,original,[0.87046814 3.5294037  0.12330627]
occlusion,npi,logit,contrastive,reversed,[-0.87046814 -3.5294037  -0.12330627]
occlusion,npi,logit,baseline,original,[ 3.9207077 40.04825    6.5156937]
occlusion,npi,logit,contrastive,original,[0.06555176 1.5639496  2.5788345 ]
occlusion,npi,logit,contrastive,reversed,[-0.06555176 -1.5639496  -2.5788345 ]
occlusion,npi,logit,baseline,original,[ 3.3398132 21.93222   14.673882 ]
occlusion,npi,logit,contrastive,original,[0.5265274 1.503128  0.8936081]
occlusion,npi,logit,contrastive,reversed,[-0.5265274 -1.503128  -0.8936081]
occlusion,npi,logit,baseline,original,[ 1.1803665  6.5034866 20.712967   8.003105  23.64853  ]
occlusion,npi,logit,contrastive,original,[0.48298645 0.63764954 3.5840607  0.14239502 1.5554886 ]
occlusion,npi,logit,contrastive,reversed,[-0.48298645 -0.63764954 -3.5840607  -0.14239502 -1.5554886 ]
occlusion,npi,logit,baseline,original,[10.223602 38.936066 23.57331 ]
occlusion,npi,logit,contrastive,original,[0.04711151 4.1084137  3.296997  ]
occlusion,npi,logit,contrastive,reversed,[-0.04711151 -4.1084137  -3.296997  ]
occlusion,npi,logit,baseline,original,[ 5.986046   1.4724121 14.163712   4.9184875]
occlusion,npi,logit,contrastive,original,[0.42946625 2.3334427  1.1134491  3.8216705 ]
occlusion,npi,logit,contrastive,reversed,[-0.42946625 -2.3334427  -1.1134491  -3.8216705 ]
occlusion,npi,logit,baseline,original,[11.302055  24.794327  27.474472   1.7709122]
occlusion,npi,logit,contrastive,original,[0.09724426 0.2519226  1.1444397  0.116539  ]
occlusion,npi,logit,contrastive,reversed,[-0.09724426 -0.2519226  -1.1444397  -0.116539  ]
occlusion,npi,logit,baseline,original,[12.547905 29.78492  13.786621]
occlusion,npi,logit,contrastive,original,[0.12846375 2.4113388  2.1079025 ]
occlusion,npi,logit,contrastive,reversed,[-0.12846375 -2.4113388  -2.1079025 ]
occlusion,npi,logit,baseline,original,[12.249214 40.0578   19.798424]
occlusion,npi,logit,contrastive,original,[1.9113083 1.9885025 1.1004715]
occlusion,npi,logit,contrastive,reversed,[-1.9113083 -1.9885025 -1.1004715]
occlusion,npi,logit,baseline,original,[ 4.206169 22.279556 29.6249   18.68869 ]
occlusion,npi,logit,contrastive,original,[2.230774  2.1493378 1.8733368 2.1688538]
occlusion,npi,logit,contrastive,reversed,[-2.230774  -2.1493378 -1.8733368 -2.1688538]
occlusion,npi,logit,baseline,original,[ 4.831543  31.147995  15.8630295]
occlusion,npi,logit,contrastive,original,[0.23112488 2.3512192  0.02627563]
occlusion,npi,logit,contrastive,reversed,[-0.23112488 -2.3512192  -0.02627563]
occlusion,npi,logit,baseline,original,[12.454338 41.253014 13.628853]
occlusion,npi,logit,contrastive,original,[2.3409958  0.41202545 0.9304428 ]
occlusion,npi,logit,contrastive,reversed,[-2.3409958  -0.41202545 -0.9304428 ]
occlusion,npi,logit,baseline,original,[ 4.2629013 22.009453 ]
occlusion,npi,logit,contrastive,original,[0.24420166 0.2370758 ]
occlusion,npi,logit,contrastive,reversed,[-0.24420166 -0.2370758 ]
occlusion,npi,logit,baseline,original,[16.033638 14.171173]
occlusion,npi,logit,contrastive,original,[1.2070236 5.7464447]
occlusion,npi,logit,contrastive,reversed,[-1.2070236 -5.7464447]
occlusion,npi,logit,baseline,original,[ 8.321594   2.5593185 16.946365 ]
occlusion,npi,logit,contrastive,original,[0.7885208 3.7226715 2.6467438]
occlusion,npi,logit,contrastive,reversed,[-0.7885208 -3.7226715 -2.6467438]
occlusion,npi,logit,baseline,original,[15.482285 30.13604   8.911568]
occlusion,npi,logit,contrastive,original,[0.53463745 0.3534546  0.72489166]
occlusion,npi,logit,contrastive,reversed,[-0.53463745 -0.3534546  -0.72489166]
occlusion,npi,logit,baseline,original,[ 1.7284622 19.80693  ]
occlusion,npi,logit,contrastive,original,[1.2247391  0.05582428]
occlusion,npi,logit,contrastive,reversed,[-1.2247391  -0.05582428]
occlusion,npi,logit,baseline,original,[ 2.6925888 28.742462 ]
occlusion,npi,logit,contrastive,original,[0.16210938 2.3643951 ]
occlusion,npi,logit,contrastive,reversed,[-0.16210938 -2.3643951 ]
occlusion,npi,logit,baseline,original,[ 1.5475311  1.697113   4.332115   1.5516739 23.77523   19.003227 ]
occlusion,npi,logit,contrastive,original,[0.47416687 0.7163849  1.199089   0.3849945  1.8367233  1.6429214 ]
occlusion,npi,logit,contrastive,reversed,[-0.47416687 -0.7163849  -1.199089   -0.3849945  -1.8367233  -1.6429214 ]
occlusion,npi,logit,baseline,original,[ 2.7412186 11.667595  22.073204   8.748177 ]
occlusion,npi,logit,contrastive,original,[0.17282104 1.1626129  2.7246323  0.2107544 ]
occlusion,npi,logit,contrastive,reversed,[-0.17282104 -1.1626129  -2.7246323  -0.2107544 ]
occlusion,npi,logit,baseline,original,[23.846962 56.42225  67.318596  9.931938]
occlusion,npi,logit,contrastive,original,[0.26228333 0.9913864  0.14766312 0.10586548]
occlusion,npi,logit,contrastive,reversed,[-0.26228333 -0.9913864  -0.14766312 -0.10586548]
occlusion,npi,logit,baseline,original,[ 1.4435196 33.564064 ]
occlusion,npi,logit,contrastive,original,[0.5651703 2.153801 ]
occlusion,npi,logit,contrastive,reversed,[-0.5651703 -2.153801 ]
occlusion,npi,logit,baseline,original,[ 8.535538  5.086258 41.046913 32.621643]
occlusion,npi,logit,contrastive,original,[0.13511658 0.05552673 2.1066666  0.7484131 ]
occlusion,npi,logit,contrastive,reversed,[-0.13511658 -0.05552673 -2.1066666  -0.7484131 ]
occlusion,npi,logit,baseline,original,[ 5.061081 34.871666]
occlusion,npi,logit,contrastive,original,[0.08018494 0.90812683]
occlusion,npi,logit,contrastive,reversed,[-0.08018494 -0.90812683]
occlusion,npi,logit,baseline,original,[ 1.0199203 23.324753 ]
occlusion,npi,logit,contrastive,original,[0.4520874 2.4625473]
occlusion,npi,logit,contrastive,reversed,[-0.4520874 -2.4625473]
occlusion,npi,logit,baseline,original,[ 5.638344 13.421028]
occlusion,npi,logit,contrastive,original,[1.1313019  0.21013641]
occlusion,npi,logit,contrastive,reversed,[-1.1313019  -0.21013641]
occlusion,npi,logit,baseline,original,[ 8.433327 23.72197  31.379631  9.586449]
occlusion,npi,logit,contrastive,original,[0.9402237  0.42749786 1.8537064  0.34797668]
occlusion,npi,logit,contrastive,reversed,[-0.9402237  -0.42749786 -1.8537064  -0.34797668]
occlusion,npi,logit,baseline,original,[ 5.8787384 21.334099  71.86044    5.658287 ]
occlusion,npi,logit,contrastive,original,[1.6504288  1.5041733  0.83397675 1.2901993 ]
occlusion,npi,logit,contrastive,reversed,[-1.6504288  -1.5041733  -0.83397675 -1.2901993 ]
occlusion,npi,logit,baseline,original,[ 1.8236847 12.146225   8.389061 ]
occlusion,npi,logit,contrastive,original,[0.77352905 0.98618317 0.11698914]
occlusion,npi,logit,contrastive,reversed,[-0.77352905 -0.98618317 -0.11698914]
occlusion,npi,logit,baseline,original,[15.493454 34.49386  16.55989 ]
occlusion,npi,logit,contrastive,original,[0.69589996 5.473091   5.489403  ]
occlusion,npi,logit,contrastive,reversed,[-0.69589996 -5.473091   -5.489403  ]
occlusion,npi,logit,baseline,original,[ 1.6273422 24.95588  ]
occlusion,npi,logit,contrastive,original,[0.8002472  0.01917267]
occlusion,npi,logit,contrastive,reversed,[-0.8002472  -0.01917267]
occlusion,npi,logit,baseline,original,[ 0.34300232 31.200134  ]
occlusion,npi,logit,contrastive,original,[0.20048523 1.396431  ]
occlusion,npi,logit,contrastive,reversed,[-0.20048523 -1.396431  ]
occlusion,npi,logit,baseline,original,[ 1.5778923 46.580227 ]
occlusion,npi,logit,contrastive,original,[3.1528015  0.07389069]
occlusion,npi,logit,contrastive,reversed,[-3.1528015  -0.07389069]
occlusion,npi,logit,baseline,original,[ 6.6210556  5.5825043 20.532654 ]
occlusion,npi,logit,contrastive,original,[1.7857056  0.7739792  0.84848785]
occlusion,npi,logit,contrastive,reversed,[-1.7857056  -0.7739792  -0.84848785]
occlusion,npi,logit,baseline,original,[ 0.6293793  3.9726791 10.035774 ]
occlusion,npi,logit,contrastive,original,[0.3932953  2.0077744  0.71079254]
occlusion,npi,logit,contrastive,reversed,[-0.3932953  -2.0077744  -0.71079254]
occlusion,npi,logit,baseline,original,[ 3.250267 28.316177]
